sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Aggregate,"CHENG, SHAO-YING",BIO,365S,HUMAN SYSTEMS PHYSIOLOGY,0,115,60,55,74,51,38,43,39,0,9,6,12
Aggregate,"CHENG, SHAO-YING",BIO,365S,HUMAN SYSTEMS PHYSIOLOGY,0,122,59,51,79,45,37,43,38,1,9,6,11
Aggregate,"CHENG, SHAO-YING",BIO,365S,HUMAN SYSTEMS PHYSIOLOGY,0,115,62,53,75,46,36,43,37,1,10,7,13
Aggregate,"CHENG, SHAO-YING",BIO,365S,HUMAN SYSTEMS PHYSIOLOGY,0,117,59,54,79,47,35,42,39,1,9,6,14
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,272,300,109,33,1,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,268,304,108,31,1,3,0,1,1,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,273,302,107,30,2,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,268,301,108,35,1,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,271,304,107,31,1,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,271,304,108,31,1,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,275,301,106,32,1,2,0,1,0,0,0,0
Aggregate,"MACHART, JAN M",BIO,165U,HUMAN SYSTEMS PHYSIO LAB,0,273,301,108,30,1,2,0,1,0,0,0,0
Aggregate,"JAYARAM, MAKKUNI",BIO,366,MICROBIAL GENETICS,0,125,10,2,85,5,2,23,0,0,0,0,0
Aggregate,"AGARWALA, SEEMA",BIO,367C,CELL/MOLEC BASES NEUR DEVEL,0,11,8,7,5,9,0,0,2,0,1,0,1
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,70,34,27,55,8,22,23,5,6,9,0,12
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,70,34,25,54,8,22,21,5,6,11,0,12
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,69,34,28,52,8,23,20,5,8,9,0,11
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,69,34,25,52,8,22,20,5,6,9,0,11
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,157,28,38,169,16,33,136,11,1,32,0,14
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,158,28,39,166,16,33,138,11,1,34,0,13
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,159,28,38,169,16,32,139,11,1,34,0,13
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,161,28,39,167,16,34,135,11,1,32,0,13
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,68,34,26,58,8,22,22,5,8,9,0,11
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,69,34,28,55,8,22,19,5,6,9,0,11
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,69,34,25,57,8,21,22,5,6,9,0,11
Aggregate,"JUENGER, THOMAS E",BIO,370,EVOLUTION,0,69,34,26,59,8,21,20,5,7,10,0,12
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,160,28,42,164,16,34,140,11,1,34,0,15
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,159,28,41,168,16,34,141,11,1,32,0,13
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,158,28,40,167,16,35,142,11,1,33,0,13
Aggregate,"KIRKPATRICK, MARK A",BIO,370,EVOLUTION,0,157,28,39,166,16,34,138,11,1,34,0,14
Aggregate,"FOWLER, NORMA L",BIO,373,ECOLOGY,0,65,45,50,57,32,29,45,13,0,6,5,5
Aggregate,"FOWLER, NORMA L",BIO,373,ECOLOGY,0,64,41,51,59,34,28,45,13,0,6,6,4
Aggregate,"FOWLER, NORMA L",BIO,373,ECOLOGY,0,67,43,49,60,30,28,45,14,0,6,5,4
Aggregate,"FARRIOR, CAROLINE E",BIO,373,ECOLOGY,0,18,11,13,13,13,5,2,5,0,0,0,1
Aggregate,"FARRIOR, CAROLINE E",BIO,373,ECOLOGY,0,18,8,16,20,9,3,2,5,0,0,0,2
Aggregate,"FARRIOR, CAROLINE E",BIO,373,ECOLOGY,0,17,6,19,18,10,5,1,5,0,0,0,2
Aggregate,"FARRIOR, CAROLINE E",BIO,373,ECOLOGY,0,15,10,16,18,11,5,2,6,0,0,0,1
Aggregate,"GILBERT, LAWRENCE E",BIO,373L,ECOLOGY LABORATORY,0,25,32,22,12,10,7,5,4,0,1,0,1
Aggregate,"GONZALEZ, ANTONIO III",BIO,377,UNDERGRADUATE RESEARCH-FRI,0,80,0,5,3,0,0,1,0,0,0,0,0
Aggregate,"MCCLELLAND, BLINDA E",BIO,478L,COMPARATIVE VERTEBRATE ANATOMY,0,10,16,20,14,19,10,8,10,2,1,3,4
Aggregate,"PAULL, TANYA T",BIO,391,GRANT WRITING & PRES SKILLS,0,25,16,9,2,0,0,0,0,0,0,0,0
Aggregate,"SULLIVAN, CHRISTOPHER S",BIO,391P,ADVANCED VIROLOGY,0,6,6,1,2,0,0,0,0,0,0,0,0
Aggregate,"HUIBREGTSE, JON M",BIO,394M,TUMOR BIOLOGY,0,16,10,6,18,11,4,6,6,0,2,0,0
Aggregate,"EHRLICH, LAUREN I",BIO,394M,1-ADVANCED IMMUNOLOGY,0,29,9,8,5,6,3,0,0,0,0,0,0
Aggregate,"MCCORD, STEPHEN P",CH,301,PRINCIPLES OF CHEMISTRY I,0,585,370,310,460,272,237,268,154,88,64,35,85
Aggregate,"SPARKS, STACY C",CH,301,PRINCIPLES OF CHEMISTRY I,0,436,236,255,281,170,143,140,107,46,42,21,59
Aggregate,"MCCORD, STEPHEN P",CH,301,PRINCIPLES OF CHEMISTRY I,0,574,359,328,446,271,223,258,151,87,62,33,89
Aggregate,"BIBERDORF, KATHERINE A",CH,301,PRINCIPLES OF CHEMISTRY I,0,344,159,143,189,121,96,93,67,18,24,13,22
Aggregate,"LAUDE, DAVID A",CH,301,PRINCIPLES OF CHEMISTRY I,0,1614,533,225,336,232,185,240,193,3,105,1,48
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,290,48,72,152,41,55,76,66,10,25,7,28
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,287,48,73,153,42,53,76,67,10,25,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,289,48,72,150,43,54,76,65,10,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,289,47,74,153,41,54,76,65,11,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,289,47,74,151,40,54,76,66,10,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,283,47,73,152,40,55,76,66,13,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,289,48,72,151,40,53,76,66,10,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,288,49,74,152,40,54,75,65,11,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,286,47,73,151,40,54,75,66,10,24,7,27
Aggregate,"FAKHREDDINE, FATIMA H",CH,301,PRINCIPLES OF CHEMISTRY I,0,287,48,74,152,40,53,77,66,10,24,7,27
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,169,54,88,56,51,69,37,28,21,10,10,3
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,173,54,87,54,53,70,35,27,22,10,10,5
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,167,54,88,55,52,70,37,29,21,10,10,3
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,175,53,89,53,55,67,36,27,20,10,11,3
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,170,55,90,53,54,71,37,28,20,10,10,3
Aggregate,"WALKER, DEBORAH R",CH,301,PRINCIPLES OF CHEMISTRY I,0,179,55,87,54,55,69,36,28,20,10,10,3
Aggregate,"BIBERDORF, KATHERINE A",CH,301,PRINCIPLES OF CHEMISTRY I,0,270,132,120,166,116,85,98,66,23,24,14,20
Aggregate,"CAMPION, ALAN",CH,301H,PRINCIPLES OF CHEM I: HONORS,0,94,0,0,38,0,0,6,0,0,0,0,2
Aggregate,"SUTCLIFFE, SARA J",CH,302,PRINCIPLES OF CHEMISTRY II,0,624,211,206,346,225,242,285,185,130,142,74,194
Aggregate,"MCCORD, STEPHEN P",CH,302,PRINCIPLES OF CHEMISTRY II,0,443,245,209,275,175,176,172,99,52,66,24,96
Aggregate,"DRAGNA, JUSTIN M",CH,304K,CHEMISTRY IN CONTEXT I,0,414,106,72,63,33,18,8,5,2,2,1,3
Aggregate,"STOKES, SHANNON N",CH,304K,CHEMISTRY IN CONTEXT I,0,101,36,22,25,18,9,13,5,3,4,4,5
Aggregate,"SUTCLIFFE, SARA J",CH,305,CHEMISTRY IN CONTEXT II,0,380,200,186,191,128,82,96,66,43,41,13,28
Aggregate,"JONES, RICHARD A",CH,317,DESCRIPT INORG CHEM,0,17,11,7,6,2,3,2,0,0,0,0,0
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1075,1163,1079,892,321,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1164,1081,893,321,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1166,1080,891,319,86,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1165,1080,893,320,85,77,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1074,1166,1078,891,321,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1073,1162,1078,893,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1069,1167,1080,890,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1164,1081,890,320,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1073,1166,1079,891,319,86,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1163,1081,892,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1168,1079,891,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1073,1165,1080,892,319,85,76,22,6,4,4,22
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1165,1082,893,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1075,1163,1079,891,319,86,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1070,1167,1080,891,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1165,1078,892,321,86,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1166,1081,891,320,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1166,1080,890,321,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1070,1164,1080,892,319,85,77,23,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1166,1079,893,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1071,1164,1078,893,319,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1164,1077,893,321,85,76,22,6,4,4,21
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1069,1164,1079,893,321,86,76,22,6,4,4,22
Aggregate,"FJETLAND, CONRAD R",CH,220C,ORGANIC CHEMISTRY LABORATORY,0,1072,1165,1079,891,319,85,76,22,6,4,4,21
Aggregate,"COLAPRET, JOHN A",CH,320M,ORGANIC CHEMISTRY I,0,365,6,15,1001,0,7,1044,3,0,103,0,47
Aggregate,"SHABBIR, SHAGUFTA H",CH,320M,ORGANIC CHEMISTRY I,0,567,325,357,503,368,329,369,220,153,110,44,106
Aggregate,"SHABBIR, SHAGUFTA H",CH,320M,ORGANIC CHEMISTRY I,0,571,330,363,489,362,325,361,211,147,107,42,109
Aggregate,"COLAPRET, JOHN A",CH,320N,ORGANIC CHEMISTRY II,0,334,0,12,662,4,2,928,0,0,130,0,72
Aggregate,"COLAPRET, JOHN A",CH,328M,ORGANIC CHEMISTRY I-ENGR MAJS,0,100,2,2,174,0,0,83,0,0,0,0,4
Aggregate,"SHABBIR, SHAGUFTA H",CH,328M,ORGANIC CHEMISTRY I-ENGR MAJS,0,144,58,55,56,26,23,31,14,7,5,3,5
Aggregate,"SHABBIR, SHAGUFTA H",CH,328M,ORGANIC CHEMISTRY I-ENGR MAJS,0,146,59,54,52,26,22,30,15,9,3,5,5
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,76,39,20,26,12,12,9,4,0,0,0,10
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,78,41,19,25,11,11,10,4,0,0,0,10
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,75,41,20,27,11,11,10,4,0,0,0,10
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,77,40,21,25,12,11,9,4,0,0,0,11
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,74,40,21,27,11,12,9,4,0,1,0,10
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,78,40,20,25,12,11,9,4,0,1,0,11
Aggregate,"QUE, EMILY",CH,431,INORGANIC CHEMISTRY,0,75,39,22,27,12,11,9,4,0,0,0,10
Aggregate,"WEBB, LAUREN J",CH,353,PHYSICAL CHEMISTRY I,0,46,0,0,73,0,0,52,0,0,27,0,9
Aggregate,"BAIZ, CARLOS R",CH,353M,PHYS CHEM I FOR LIFE SCIENCES,0,39,17,15,6,9,5,2,2,2,0,0,2
Aggregate,"WORDEN, MATTHEW",CH,154K,PHYSICAL CHEMISTRY LABORATORY,0,70,45,63,80,29,12,17,3,0,0,0,0
Aggregate,"WORDEN, MATTHEW",CH,154K,PHYSICAL CHEMISTRY LABORATORY,0,73,44,63,80,30,12,17,3,0,0,0,0
Aggregate,"WORDEN, MATTHEW",CH,154K,PHYSICAL CHEMISTRY LABORATORY,0,73,43,61,79,30,12,17,3,0,0,0,0
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,107,0,0,70,0,0,54,0,0,17,0,18
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,105,0,0,72,0,0,55,0,0,18,0,18
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,106,0,0,74,0,0,54,0,0,16,0,18
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,105,0,0,70,0,0,53,0,0,18,0,18
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,104,0,0,74,0,0,56,0,0,18,0,18
Aggregate,"CROOKS, RICHARD M",CH,455,FUNDMNTLS OF ANALYTICAL CHEM,0,105,0,0,69,0,0,54,0,0,15,0,20
Aggregate,"SHEAR, JASON B",CH,456,ANALYTICAL CHEMISTRY,0,12,0,0,16,0,0,5,0,0,2,0,3
Aggregate,"SHEAR, JASON B",CH,456,ANALYTICAL CHEMISTRY,0,8,0,0,18,0,0,7,0,0,2,0,3
Aggregate,"SHEAR, JASON B",CH,456,ANALYTICAL CHEMISTRY,0,9,0,0,17,0,0,7,0,0,2,0,3
Aggregate,"SHEAR, JASON B",CH,456,ANALYTICAL CHEMISTRY,0,11,0,0,15,0,0,6,0,0,2,0,3
Aggregate,"SHEAR, JASON B",CH,456,ANALYTICAL CHEMISTRY,0,9,0,0,14,0,0,8,0,0,3,0,4
Aggregate,"HUMPHREY, SIMON M",CH,366E,CH S-/P-/D-/F- BLOCK ELMNTS,0,6,4,4,6,1,2,0,0,0,0,0,0
Aggregate,"LYND, NATHANIEL",CH,367L,MACROMOLECULAR CHEMISTRY,0,13,0,0,8,0,0,5,0,0,0,0,1
Aggregate,"MILLER, MARY E",CH,371K,SCI OUTREACH IN ELEM SCHOOLS,0,433,17,7,2,2,0,0,0,1,0,0,0
Aggregate,"SPARKS, STACY C",CH,372C,CHEM PEER MENTORS IN RSCH/TCH,0,156,15,8,9,1,0,0,0,0,0,0,0
Aggregate,"SPARKS, STACY C",CH,372C,CHEM PEER MENTORS IN RSCH/TCH,0,136,14,4,8,1,0,0,0,0,0,0,0
Aggregate,"SPARKS, STACY C",CH,372C,CHEM PEER MENTORS IN RSCH/TCH,0,129,13,4,9,1,0,0,0,0,0,0,0
Aggregate,"HUMPHREY, SIMON M",CH,380L,INORGANIC REACTIONS AND STRUCT,0,30,30,21,8,15,4,5,0,0,1,0,2
Aggregate,"MAKAROV, DMITRII E",CH,382K,ADV PHYS CHEM: INTRO QUAN MECH,0,34,0,0,20,0,0,2,0,0,0,0,0
Aggregate,"ELBER, RON",CH,382L,ADV PHYS CHEM: STAT MECHANICS,0,28,2,4,9,2,1,1,0,0,1,0,0
Aggregate,"ANSLYN, ERIC V",CH,386J,ADVANCED ORGANIC CHEMISTRY,0,61,0,0,53,0,0,5,0,0,0,0,0
Aggregate,"BRODBELT, JENNIFER S",CH,390L,2-ADV ANLYTCL CH: MASS SPECTR,0,13,6,2,10,5,0,0,0,0,0,0,0
Aggregate,"KEATINGE-CLAY, ADRIAN T",CH,391,CHEMICAL AND SYNTHETIC BIOLOGY,0,76,0,0,46,0,0,30,0,0,11,0,9
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,57,28,19,19,18,14,7,6,5,4,3,8
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,57,25,19,18,17,16,6,6,5,4,4,8
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,60,32,16,20,18,14,7,5,6,4,3,7
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,56,29,17,19,17,15,9,5,6,4,3,7
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,59,25,14,21,17,17,7,5,4,5,4,7
Aggregate,"PORTER, BRUCE W",C S,302,COMPUTER FLUENCY,0,57,28,15,19,18,17,7,6,4,4,3,8
Aggregate,"VOUGA, PAUL E",C S,104C,COMPETITIVE PROGRAMMING,0,81,3,5,0,1,1,0,1,1,0,0,5
Aggregate,"BULKO, WILLIAM C",C S,311,DISCRETE MATH FOR COMPUTER SCI,0,141,105,59,38,41,15,9,7,3,0,2,6
Aggregate,"BULKO, WILLIAM C",C S,311,DISCRETE MATH FOR COMPUTER SCI,0,137,106,55,38,41,16,8,7,3,0,3,6
Aggregate,"BULKO, WILLIAM C",C S,311,DISCRETE MATH FOR COMPUTER SCI,0,142,104,55,41,41,15,9,7,3,0,2,7
Aggregate,"BULKO, WILLIAM C",C S,311,DISCRETE MATH FOR COMPUTER SCI,0,136,108,56,40,41,15,9,7,3,0,2,7
Aggregate,"BULKO, WILLIAM C",C S,311,DISCRETE MATH FOR COMPUTER SCI,0,143,104,57,38,42,15,8,7,3,0,2,8
Aggregate,"DILLIG, ISIL",C S,311H,DISCRETE MATH COMP SCI: HONORS,0,76,44,45,25,5,1,4,0,0,0,0,0
Aggregate,"DILLIG, ISIL",C S,311H,DISCRETE MATH COMP SCI: HONORS,0,72,50,46,23,6,0,4,0,0,0,0,0
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,216,94,79,102,49,27,68,17,10,13,7,40
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,216,95,78,96,49,27,70,17,10,14,7,42
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,222,92,79,98,49,27,67,18,10,14,7,40
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,214,90,81,98,48,26,67,17,10,13,7,40
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,216,89,78,99,50,27,68,19,10,13,7,40
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,216,91,80,98,50,27,69,17,10,13,7,43
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,219,94,80,97,48,27,67,19,10,13,7,41
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,220,91,79,100,48,28,66,18,11,13,7,40
Aggregate,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,218,96,78,96,49,27,70,18,10,13,7,40
Aggregate,"MITRA, SHYAMAL K",C S,313E,ELEMENTS OF SOFTWARE DESIGN,0,182,78,49,69,35,26,15,17,6,6,6,18
Aggregate,"MITRA, SHYAMAL K",C S,313E,ELEMENTS OF SOFTWARE DESIGN,0,175,80,45,69,28,26,16,16,7,7,5,19
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,216,99,104,180,74,63,84,35,9,31,5,43
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,209,98,101,178,74,63,91,35,12,31,5,46
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,217,101,101,179,75,62,87,35,11,32,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,215,103,104,180,76,63,84,35,9,31,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,215,99,102,184,75,62,84,36,9,32,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,216,102,101,180,73,62,88,38,9,31,5,43
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,212,100,99,180,76,62,89,37,9,31,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,213,102,100,181,73,63,84,35,11,31,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,214,100,103,181,74,63,89,35,9,31,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,212,99,101,184,75,62,84,35,11,31,5,42
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,209,102,101,184,77,62,84,36,9,31,5,43
Aggregate,"SCOTT, MICHAEL D",C S,314,DATA STRUCTURES,0,212,102,100,178,76,65,86,36,10,31,5,43
Aggregate,"LIN, CALVIN",C S,314H,DATA STRUCTURES: HONORS,0,88,66,43,26,16,6,3,2,0,6,0,1
Aggregate,"LIN, CALVIN",C S,314H,DATA STRUCTURES: HONORS,0,89,66,38,28,15,6,3,2,0,7,0,1
Aggregate,"COHEN, SHIRLEY",C S,327E,ELEMENTS OF DATABASES,0,130,105,53,48,13,7,3,0,1,1,2,2
Aggregate,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,128,31,19,30,8,3,2,4,0,0,0,3
Aggregate,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,123,34,15,32,9,3,4,4,0,0,0,3
Aggregate,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,113,37,18,30,11,3,5,5,0,0,0,3
Aggregate,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,124,33,19,34,12,4,4,4,0,0,0,3
Aggregate,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,125,36,18,28,9,4,3,5,0,0,0,4
Aggregate,"ABRAHAM, SARAH A",C S,329E,ELEMENTS OF MOBILE COMPUTING,0,69,15,13,2,5,1,1,0,0,0,0,2
Aggregate,"MITRA, SHYAMAL K",C S,329E,ELEMENTS OF WEB PROGRAMMING,0,167,33,22,9,6,4,1,0,3,0,0,5
Aggregate,"FRAIJ, FARES Z",C S,329E,ELEMS OF SOFTWARE ENGINEERING,0,39,36,31,24,24,7,5,3,0,2,0,3
Aggregate,"FRAIJ, FARES Z",C S,331,ALGORITHMS AND COMPLEXITY,0,102,99,111,112,109,59,47,27,0,19,0,9
Aggregate,"FRAIJ, FARES Z",C S,331,ALGORITHMS AND COMPLEXITY,0,101,95,111,112,110,62,49,24,0,19,0,10
Aggregate,"FRAIJ, FARES Z",C S,331,ALGORITHMS AND COMPLEXITY,0,104,95,108,113,115,60,48,23,0,19,0,8
Aggregate,"FRAIJ, FARES Z",C S,331,ALGORITHMS AND COMPLEXITY,0,103,98,113,111,112,59,48,24,0,19,0,8
Aggregate,"PLAXTON, C GREG",C S,331,ALGORITHMS AND COMPLEXITY,0,36,32,22,29,37,24,26,5,3,8,0,4
Aggregate,"PLAXTON, C GREG",C S,331,ALGORITHMS AND COMPLEXITY,0,37,32,25,28,31,23,24,5,3,8,0,3
Aggregate,"NORMAN, ALISON N",C S,439,PRINCIPLES OF COMPUTER SYS-C S,0,350,27,102,411,62,57,199,52,3,21,1,31
Aggregate,"NORMAN, ALISON N",C S,439,PRINCIPLES OF COMPUTER SYS-C S,0,346,27,100,415,64,59,199,51,3,21,1,31
Aggregate,"NORMAN, ALISON N",C S,439,PRINCIPLES OF COMPUTER SYS-C S,0,344,28,102,416,63,57,198,52,3,21,1,31
Aggregate,"NORMAN, ALISON N",C S,439,PRINCIPLES OF COMPUTER SYS-C S,0,344,28,97,415,62,58,201,52,4,21,1,31
Aggregate,"NORMAN, ALISON N",C S,439,PRINCIPLES OF COMPUTER SYS-C S,0,339,27,99,415,62,58,202,54,4,21,1,32
