sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Fall 2013,"ROBERTS-MILLER, PATRICIA",RHE,321,PRINCIPLES OF RHETORIC,0,8,0,4,6,3,1,0,0,0,0,0,0
Fall 2013,"ROBERTS-MILLER, PATRICIA",RHE,330D,3-DELIBERATING WAR,0,15,0,2,3,6,0,0,0,0,0,0,0
Fall 2013,"ROBERTSON, DAVID W",LAW,377,ADMIRALTY LAW,2,5,2,8,6,0,0,0,0,0,0,0,0
Fall 2013,"ROBERTSON, DAVID W",LAW,427,TORTS,4,16,7,32,5,11,1,4,0,0,0,0,0
Fall 2013,"ROBINSON, EDWARD L",AST,301,INTRODUCTION TO ASTRONOMY,0,85,33,25,18,8,6,8,4,3,0,0,2
Fall 2013,"ROBINSON, KEITH",SOC,317M,INTRO TO SOCIAL RESEARCH,0,6,4,1,2,0,2,0,2,0,3,0,0
Fall 2013,"ROBINSON, KEITH",UGS,302,INTIMATE RELATIONSHIPS,0,4,6,5,2,0,0,1,0,0,0,0,0
Fall 2013,"ROBLES, EDEN H",S W,312,GEN S W PRAC: KNOWL/VAL/SKILLS,0,13,10,2,0,0,0,1,0,0,0,0,0
Fall 2013,"ROCHELLE, GARY T",CHE,473K,PROCESS DESIGN AND OPERATIONS,0,17,16,10,8,4,7,0,1,0,0,0,1
Fall 2013,"ROCHLEN, AARON B",EDP,367,1-INTRO INDIV COUNS & PSYCOTH,0,14,8,5,7,1,0,0,0,0,0,0,0
Fall 2013,"ROCHLEN, AARON B",EDP,381,1-THEORIES IN COUNSELING,0,21,4,2,2,0,0,0,0,0,0,0,0
Fall 2013,"ROCK, JOSHUA T",MIS,301,INTRO TO INFO TECHNOLOGY MGMT,0,65,40,44,26,7,0,5,1,1,0,9,1
Fall 2013,"ROCK, JOSHUA T",MIS,365,BUSN DATA COMM AND NETWORKING,0,20,6,3,1,0,1,0,0,2,0,0,0
Fall 2013,"RODENBORN, BRUCE E",PHY,303K,ENGINEERING PHYSICS I,0,24,7,9,13,4,13,15,11,0,0,0,2
Fall 2013,"RODENBUSCH, STACIA E",CH,369K,TECHNIQUES OF RESEARCH-FRI,0,14,1,0,0,0,0,0,0,0,0,0,1
Fall 2013,"RODIN, ALTHA B",M,325K,DISCRETE MATHEMATICS,0,19,4,7,1,6,2,4,3,3,1,2,3
Fall 2013,"RODIN, ALTHA B",M,333L,STRUCTURE OF MODERN GEOMETRY,0,5,0,2,0,3,1,0,4,0,0,0,4
Fall 2013,"RODRIGUEZ, ENRIQUE R",ANT,304,INTRO ARCHAEOL STDS: PREHIST,0,38,3,13,27,10,2,7,4,0,3,1,6
Fall 2013,"RODRIGUEZ, ENRIQUE R",ANT,384M,AZTECS AND SPANIARDS,0,5,2,0,0,0,0,0,0,0,0,0,0
Fall 2013,"RODRIGUEZ, HAYDEE M",EDC,340C,SPN LANG METH BILING CLS TCH I,0,10,6,2,2,0,0,0,0,0,0,0,0
Fall 2013,"RODRIGUEZ, HAYDEE M",EDC,340D,SPN LNG MTH BILNG CLS TCH II-D,0,20,3,2,1,0,0,0,0,0,0,0,0
Fall 2013,"RODRIGUEZ, HAYDEE M",EDC,370E,20-TEACH ENG AS SEC LANG-R,0,15,4,2,0,1,0,1,0,0,0,0,0
Fall 2013,"RODRIGUEZ, MAGGIE R",J,310F,REPORTING: WORDS,0,3,0,0,8,0,0,0,0,0,0,0,0
Fall 2013,"RODRIGUEZ, NESTOR P",SOC,321K,US IMMIGRATION,0,13,0,4,14,0,1,5,0,1,1,0,0
Fall 2013,"RODRIGUEZ, NESTOR P",UGS,302,IMMIGRATION POL IMPACTS IN US,0,9,0,4,3,0,0,0,0,0,0,0,0
Fall 2013,"RODRIGUEZ, SHELLY R",EDC,365D,CLASSROOM INTERACTIONS,0,18,2,0,2,0,0,2,1,0,0,0,0
Fall 2013,"ROLDAN, CHRISTOPHER C",RTF,346E,ADVANCED EDITING,0,5,4,1,0,1,0,0,0,0,0,0,0
Fall 2013,"ROLLINS, JOEL D",CMS,333,CASE STUDIES IN ARGUMENTATION,0,15,0,0,7,0,0,1,0,0,0,0,0
Fall 2013,"ROMERO, JAMES R",ADV,325,INTRO TO ADVERTISING CREATVTY,0,5,47,29,15,6,0,1,1,1,0,0,1
Fall 2013,"ROMERO, JAMES R",ADV,378,24-DIGITAL CREATIVE PORTFOLIO,0,4,8,6,6,0,0,0,0,0,0,0,0
Fall 2013,"ROMERO, JAMES R",ADV,387,CREATIVE STRATEGIES,0,14,43,8,2,0,0,0,0,0,0,0,0
Fall 2013,"ROMERO, JAMES R",ADV,483,2-PORTFOLIO I,0,0,3,1,1,0,0,0,0,0,0,0,0
Fall 2013,"ROMERO, JAMES R",ADV,343K,PORTFOLIO I,0,0,2,7,1,5,1,0,0,0,0,0,0
Fall 2013,"ROMERO, SERGIO",ILA,386,INTRO VARIATNIST TO SOCIOLING,0,5,2,0,0,0,0,0,0,0,0,0,0
Fall 2013,"RONAN, JOHN J",ARC,696,ADVANCED ARCHITECTURAL DESIGN,0,1,2,3,0,0,0,0,0,0,0,0,0
Fall 2013,"RONCADOR, SONIA",ILA,388,WHITE ATLANTIC: RACE IN BRAZIL,0,1,5,1,0,0,0,0,0,0,0,0,0
Fall 2013,"RONN, EHUD I",FIN,377,5-ENERGY FINANCIAL RISK MGMT,0,7,10,9,5,3,3,3,0,0,0,0,0
Fall 2013,"RONN, EHUD I",FIN,397,4-FINANCIAL RISK MANAGEMENT,0,8,6,7,10,1,1,0,0,0,0,0,0
Fall 2013,"ROSE, MARY",SOC,330P,SOCIOLOGY & SOCIAL PSYCHOLOGY,0,16,12,3,12,10,3,10,6,0,1,1,3
Fall 2013,"ROSEN, ARLENE",ANT,324L,ARCHAEOLOGY OF CLIMATE CHANGE,0,10,6,3,6,2,0,1,1,0,0,0,3
Fall 2013,"ROSER, NANCY L",EDC,370E,2-LANGUAGE ARTS-I,0,18,5,1,2,0,0,0,0,0,0,0,0
Fall 2013,"ROSNER, JOYCE",ARC,310K,DESIGN I,0,2,3,3,2,1,0,0,0,0,0,0,0
Fall 2013,"ROSSEN PAVKOVIC, REBECCA",T D,311,LANGUAGES OF THE STAGE,0,7,13,3,1,3,2,1,0,0,0,0,0
Fall 2013,"ROSSEN PAVKOVIC, REBECCA",T D,317M,DANCE HISTORY I,0,25,14,4,4,4,3,0,0,0,0,0,2
Fall 2013,"ROTHERT, JACEK A",ECO,320L,MACROECONOMIC THEORY,0,16,15,8,12,19,11,4,2,2,1,0,2
Fall 2013,"ROTHERT, JACEK A",ECO,339K,INTERNATL TRADE AND INVESTMENT,0,32,17,12,25,13,17,9,6,3,0,0,0
Fall 2013,"ROTHROCK, RACHEAL",ALD,327,SOCIOCUL INFLUENCES ON LEARN,0,13,6,3,1,0,0,0,0,0,0,0,0
Fall 2013,"ROUNTREE, MICHELE A",S W,381S,FOUNDATIONS OF SOCIAL JUSTICE,0,18,5,3,0,0,0,0,0,0,0,0,0
Fall 2013,"ROUX, STANLEY J JR",BIO,328,INTRODUCTORY PLANT PHYSIOLOGY,0,12,0,0,11,0,0,14,0,0,1,0,2
Fall 2013,"ROUX, STANLEY J JR",UGS,302,HIDDEN TREASURES OF PLANTS,0,14,0,0,3,0,0,1,0,0,0,0,1
Fall 2013,"ROWE, TIMOTHY B",GEO,302D,AGE OF DINOSAURS,0,34,0,0,74,0,0,35,0,0,9,0,5
Fall 2013,"ROWE, TIMOTHY B",GEO,388P,PALEONTOLOGICAL LAB TECHNIQUES,0,4,0,0,2,0,0,0,0,0,0,0,1
Fall 2013,"ROWLAND, BRADLEY A",CH,353M,PHYS CHEM I FOR LIFE SCIENCES,0,88,14,6,11,5,4,3,0,1,1,2,2
Fall 2013,"ROY, LORIENE",INF,382D,INTRO INFO RESOURCES/SERVICES,0,11,5,1,0,0,0,0,0,0,0,0,1
Fall 2013,"ROYALL, KAREN E",RHE,306,RHETORIC AND WRITING,0,18,0,0,4,0,0,1,0,0,0,0,0
Fall 2013,"RUDE, STEPHANIE S",EDP,363,5-EMOTIONAL & BEHAV DISORDERS,0,8,6,4,5,3,1,0,1,0,0,0,1
Fall 2013,"RUDE, STEPHANIE S",EDP,397,1-PSYCHOPATHOLOGY,0,11,3,0,1,0,0,0,0,0,0,0,0
Fall 2013,"RUHMANN, MERRI S",B A,101T,PROF DEVLOP & CAREER PLANNING,0,65,11,2,0,0,0,1,0,0,0,0,0
Fall 2013,"RUIZ, JUAN P",CHE,381P,ADV ANALYSIS FOR CHEM ENGINEER,0,18,0,0,11,0,0,0,0,0,0,0,0
Fall 2013,"RUMRICH, JOHN P",E,363,THE POETRY OF MILTON,0,3,2,1,6,0,2,2,2,0,1,0,2
Fall 2013,"RUMRICH, JOHN P",E,366K,SHAKESPEARE: SELECT TRAGEDIES,0,7,6,3,2,4,2,1,0,0,0,0,0
Fall 2013,"RUSIN, DAVID",M,302,INTRODUCTION TO MATHEMATICS,0,13,16,14,20,12,7,5,3,0,2,0,2
Fall 2013,"RUSIN, DAVID",M,408K,DIFFERENTIAL CALCULUS,0,9,7,9,7,2,12,6,4,5,4,4,4
Fall 2013,"RUSSELL, RICK",BIO,395J,MOLECULAR BIOLOGY,0,4,1,3,9,2,1,0,0,0,0,0,0
Fall 2013,"RUSSELL, RICK",CH,395J,MOLECULAR BIOLOGY,0,3,1,0,4,3,0,0,0,0,0,0,0
Fall 2013,"RUSSELL, RICK",MOL,395J,MOLECULAR BIOLOGY,0,4,1,2,16,2,1,0,0,0,0,0,1
Fall 2013,"RUSSELL, RYAN P",ASE,388P,2-CELESTIAL MECHANICS I,0,3,2,2,1,0,0,0,0,0,0,0,0
Fall 2013,"RUSSI, CINZIA",ITL,328,COMPOSITION AND CONVERSATION,0,3,2,3,0,2,1,0,0,0,1,0,0
Fall 2013,"RYAN, LAURAJO",PHR,270D,NUTRITNL ASPECTS CLIN PHR-S A,0,3,4,3,0,0,0,0,0,0,0,0,0
Fall 2013,"RYAN, MICHAEL J",BIO,384C,INTRO TO ECOL/EVOL/BEHAVIOR I,0,7,0,0,7,0,0,0,0,0,0,0,0
Fall 2013,"RYAN, PATRICIA S",SOC,308,GLOBAL INEQUALITIES AND HEALTH,0,10,7,4,5,4,5,7,0,2,1,0,2
Fall 2013,"RYAN, STEPHEN P",ECO,384K,INDUSTRIAL ORGANIZATION,0,7,3,0,0,0,0,0,0,0,0,0,0
Fall 2013,"RYLANDER, HENRY G III",BME,365R,QUANTITATIVE ENGR PHYSIOL I,0,19,23,21,14,7,2,2,0,0,0,0,0
Fall 2013,"RYON, HOLLY S",HDF,315L,RSCH METH IN HUMAN DEV/FAM SCI,0,9,3,7,8,2,3,0,0,0,0,0,1
Fall 2013,"RYSAVY, JOHN PAUL",ARC,310K,DESIGN I,0,2,3,5,1,0,1,0,0,0,0,0,0
Fall 2013,"SAAR-TSECHANSKY, MAYTAL",MIS,373,17-DATA MINING FOR BUSN INTEL,0,7,16,13,4,1,0,0,0,0,0,0,0
Fall 2013,"SACKS, MICHAEL S",BME,344,BIOMECHANICS,0,8,0,1,3,0,0,1,0,0,0,0,0
Fall 2013,"SADLER, MICHAEL A",FIN,367,INVESTMENT MANAGEMENT,0,33,13,16,12,1,4,2,1,0,1,0,1
Fall 2013,"SADUN, LORENZO A",M,346,APPLIED LINEAR ALGEBRA,0,6,4,2,5,4,4,5,0,0,2,0,1
Fall 2013,"SADUN, LORENZO A",M,408M,MULTIVARIABLE CALCULUS,0,23,10,5,20,16,11,5,9,0,4,0,6
Fall 2013,"SAENZ, VICTOR",EDA,381P,QUANT RSCH DESIGN AND ANALYSIS,0,6,3,2,0,1,0,0,0,0,0,0,0
Fall 2013,"SAGER, ALAN M",GOV,320N,AMER CONSTITUTIONAL DEVEL II,0,5,17,7,7,10,4,0,0,0,0,0,0
Fall 2013,"SAGER, LAWRENCE",LAW,481C,CONST LAW II:RELIGIOUS LIBERTY,1,8,16,8,7,4,0,1,0,0,0,0,0
Fall 2013,"SAGER, THOMAS W",B A,286T,STATISTICS-III,0,27,4,13,23,2,0,0,0,0,0,0,0
Fall 2013,"SAGER, THOMAS W",B A,286T,STATISTICS-IV,0,24,10,9,26,0,0,0,0,0,0,0,0
Fall 2013,"SAGER, THOMAS W",STA,380,10-MATH STATISTICS FOR APPLICS,0,12,4,7,4,0,0,0,0,0,0,0,1
Fall 2013,"SAINSBURY, RICHARD M",PHL,610QA,PROBS OF KNOWLEDGE & VALUATION,0,40,13,3,2,0,0,0,0,0,0,0,0
Fall 2013,"SAKUMA, TOMOKO",JPN,601D,JAPANESE I,0,13,1,2,1,1,1,0,0,0,0,0,1
Fall 2013,"SAKUMA, TOMOKO",JPN,611D,INTERMEDIATE JAPANESE,0,16,4,5,3,1,1,0,0,0,0,0,0
Fall 2013,"SALAS-WRIGHT, CHRISTOPHER",S W,381R,HUMAN BEHAV & THE SOCIAL ENVIR,0,17,20,2,2,0,0,0,0,0,0,0,0
Fall 2013,"SALGADO, CESAR A",UGS,302,DIFF DIALOG: VISUALIZING CUBA,0,2,6,3,5,1,0,0,0,1,0,0,0
Fall 2013,"SAMPSON, JOHN J",LAW,357,TEXAS MARITAL RELS AND DIVORCE,1,2,4,5,3,2,1,0,0,0,0,0,0
Fall 2013,"SAMPSON, JOHN J",LAW,397S,SMNR: FAMILY LAW,2,6,3,1,0,0,0,0,0,0,0,0,0
Fall 2013,"SANCHEZ, DELIDA",EDP,367,1-INTRO INDIV COUNS & PSYCOTH,0,27,8,6,1,4,0,1,0,0,1,0,1
Fall 2013,"SANCHEZ, ISAAC C",CHE,387K,ADVANCED THERMODYNAMICS,0,21,3,1,0,0,0,0,0,0,0,0,0
Fall 2013,"SANDERS, ANKE J",GER,507,FIRST-YEAR GERMAN II,0,8,3,1,2,2,0,0,0,0,0,1,1
Fall 2013,"SANDERS, BOB G",BIO,347,BIO AND GEN OF IMMUNE DISORDS,0,14,11,11,7,7,6,3,3,1,1,1,4
Fall 2013,"SANDERS, JAMES C",P S,303,INTRO PHYS SCI I: MECH & HEAT,0,3,6,11,5,6,3,1,0,1,1,0,0
Fall 2013,"SANDERS, MICHAEL T",KIN,312,3-FUNDAMENTALS OF COACHING,0,7,0,5,8,0,11,4,0,0,3,0,1
Fall 2013,"SANDERS, MICHAEL T",KIN,361,COACHING THRY & PRINCIPLES I,0,15,0,10,10,0,8,2,0,0,0,0,1
Fall 2013,"SANO, HIROKI",O M,335,OPERATIONS MANAGEMENT,0,21,12,6,9,7,2,5,1,0,0,0,0
Fall 2013,"SANTOSO, SURYA",E E,394V,MODEL/SIM OF WIND POWER PLANTS,0,14,2,2,0,0,0,0,0,0,0,0,0
Fall 2013,"SATHASIVAN, K",BIO,311C,INTRODUCTORY BIOLOGY I,0,127,58,45,45,35,14,21,13,0,2,0,0
Fall 2013,"SATHASIVAN, KANTHIMATHI",M,316,ELEMENTARY STATISTICAL METHODS,0,28,15,10,8,10,7,7,7,2,3,2,4
Fall 2013,"SATHASIVAN, KANTHIMATHI",M,362K,PROBABILITY I,0,17,5,4,10,3,4,7,3,1,2,4,6
Fall 2013,"SAUNDERS, KRISTINA M",GER,506,FIRST-YEAR GERMAN I,0,8,3,2,1,4,0,0,0,0,0,0,1
Fall 2013,"SAXENA, INDER M",BIO,320,CELL BIOLOGY,0,24,18,13,9,13,13,7,11,1,4,0,7
Fall 2013,"SAXENA, INDER M",BIO,325,GENETICS,0,6,2,3,4,4,4,2,2,0,0,2,0
Fall 2013,"SAXENA, PRATIBHA",BIO,326M,INTRO MEDICAL MICROBIO/IMMUNOL,0,31,13,24,13,14,15,13,5,4,1,0,3
Fall 2013,"SAYLOR, SARA R",E,314L,3-BANNED BOOKS AND NOVEL IDEAS,0,2,5,5,6,2,0,0,0,0,0,0,0
Fall 2013,"SCALA, ELIZABETH D",E,376,CHAUCER,0,5,2,8,7,2,2,0,0,0,0,0,0
Fall 2013,"SCALO, JOHN M",AST,301,INTRODUCTION TO ASTRONOMY,0,45,0,0,76,1,0,42,0,0,8,0,5
Fall 2013,"SCHATZ, THOMAS G",RTF,317,NARRATIVE STRATEGIES,0,21,27,20,40,22,0,10,0,0,3,0,0
Fall 2013,"SCHATZ, THOMAS G",RTF,370,FILMS OF CLINT EASTWOOD,0,0,10,8,12,5,3,0,0,0,0,0,0
Fall 2013,"SCHIESARI, NANCY",RTF,366K,2-NARRATIVE PRODUCTION,0,10,2,1,0,0,0,0,0,0,0,0,0
Fall 2013,"SCHIESARI, NANCY",RTF,367L,NARRATIVE FILMMAKING: 16-MM,0,8,4,3,0,0,0,0,0,0,0,0,0
Fall 2013,"SCHIESS, WAYNE C",LAW,232,LEGAL RESEARCH & LEGAL WRITING,0,3,9,20,4,3,1,0,0,0,0,0,0
Fall 2013,"SCHLEIN, HELENE R",RHE,306,RHETORIC AND WRITING,0,0,4,8,4,2,0,0,0,0,0,0,0
Fall 2013,"SCHLEPPE, BEATRIZ E",FR,320E,ADVANCED FRENCH I,0,14,11,7,9,3,3,0,1,0,1,0,0
Fall 2013,"SCHNEIDER, ERICH A",M E,337C,INTRO TO NUCLEAR POWER SYSTEMS,0,6,1,1,7,1,1,2,0,0,0,0,0
Fall 2013,"SCHNEIDER, HELEN",ECO,301,INTRODUCTION TO ECONOMICS,0,12,16,19,14,13,9,17,4,4,3,6,3
Fall 2013,"SCHNEIDER, HELEN",ECO,321,PUBLIC ECONOMICS,0,3,2,1,9,3,2,3,1,1,1,0,1
Fall 2013,"SCHNEIDER, HELEN",ECO,350K,HEALTH ECONOMICS,0,3,8,5,4,7,4,3,1,2,2,2,1
Fall 2013,"SCHNYER, DAVID M",PSY,341K,HUMAN BRAIN IMAGING IN PSYCH,0,13,6,3,1,0,2,1,0,0,0,0,0
Fall 2013,"SCHNYER, ROSA N",T C,302,MIND/BODY RELATNSHP IN MOD MED,0,10,3,1,1,1,1,0,0,1,0,0,0
Fall 2013,"SCHOENFIELD, MIRIAM",PHL,313,INTRODUCTORY SYMBOLIC LOGIC,0,17,5,4,4,6,1,2,3,3,3,0,4
Fall 2013,"SCHOENFIELD, MIRIAM",PHL,321K,THEORY OF KNOWLEDGE,0,2,3,6,2,2,0,1,1,0,0,0,1
Fall 2013,"SCHOTT, RICHARD L",P A,388L,MANAGING DIVERSITY,0,5,2,0,1,1,0,0,0,0,0,0,1
Fall 2013,"SCHROEDER-ARCE, ROXANNE",T D,311,LANGUAGES OF THE STAGE,0,26,0,6,0,0,0,0,0,0,0,0,0
Fall 2013,"SCHULTZ, EVELYN M",M,316,ELEMENTARY STATISTICAL METHODS,0,16,1,2,13,1,0,14,1,1,5,0,5
Fall 2013,"SCHULTZ, EVELYN M",M,408K,DIFFERENTIAL CALCULUS,0,22,6,30,14,17,21,12,4,12,6,6,11
Fall 2013,"SCHULTZ, SUSAN",LAW,346K,NEGOTIATION,2,9,7,2,0,0,0,0,0,0,0,0,0
Fall 2013,"SCHURLE, ARLO W",M,302,INTRODUCTION TO MATHEMATICS,0,19,25,25,41,19,22,28,7,8,7,13,14
Fall 2013,"SCHURLE, ARLO W",M,340L,MATRICES AND MATRIX CALCULATNS,0,18,11,10,14,17,10,11,7,2,0,0,7
Fall 2013,"SCHUSSEL, FRANKY L",ASL,312K,SECOND-YEAR AMER SIGN LANG I,0,5,10,11,10,13,1,1,0,0,0,0,1
Fall 2013,"SCHUSSEL, FRANKY L",ASL,601D,AMERICAN SIGN LANGUAGE I: BEG,0,3,11,4,1,2,0,1,0,0,0,0,0
Fall 2013,"SCHWARTZ, SUZANNE",LAW,379M,MULTPART CONF RES ENERGY/ENVIR,1,8,9,1,1,0,0,0,0,0,0,0,0
Fall 2013,"SCHWITTERS, ROY F",PHY,117N,LABORATORY FOR PHY 317L,0,24,18,43,29,28,5,10,1,0,0,0,1
Fall 2013,"SCHWITTERS, ROY F",PHY,362L,QUANT PHYS III: PARTCLS/NUCLEI,0,22,0,4,8,2,2,5,1,0,0,0,0
Fall 2013,"SCIANCE, CARROLL T",CHE,342,CHEM ENGR ECON & BUSINESS ANLY,0,36,0,0,25,0,0,4,0,0,2,0,0
Fall 2013,"SCOTT, JENNIFER L",S W,323K,"SOCIAL WELF PROG, POL, AND ISS",0,7,5,4,3,0,0,1,0,0,0,0,0
Fall 2013,"SCOTT, MICHAEL D",C S,312,INTRODUCTION TO PROGRAMMING,0,48,13,14,16,10,5,19,3,2,4,1,21
Fall 2013,"SCOTT, MICHAEL D",C S,371M,MOBILE COMPUTING,0,61,5,5,3,1,3,0,0,1,0,0,0
Fall 2013,"SCOTT, W W",ACC,380K,8-PETROLEUM ACC: PRIN/PROC/ISS,0,81,26,1,2,0,0,0,0,0,0,0,0
Fall 2013,"SEAHOLM, MEGAN",HIS,315L,THE UNITED STATES SINCE 1865,0,143,0,1,296,1,0,90,0,0,13,0,13
Fall 2013,"SEAHOLM, MEGAN",HIS,350R,18-WOMEN IN SICKNESS & HEALTH,0,8,2,2,1,1,0,0,0,0,0,0,0
Fall 2013,"SEALES, CHAD E",R S,346,EVANGELICAL CHRISTIANITY,0,22,7,4,3,3,3,1,0,0,0,0,1
Fall 2013,"SEARLE, DONN M",UGS,303,CRIT THINKING FOR 21ST CENTURY,0,3,8,3,1,1,0,0,1,0,0,1,2
Fall 2013,"SEAY, ALONZO F",INF,385E,INFO ARCHITECTURE AND DESIGN,0,10,1,3,0,0,0,0,0,0,0,0,0
Fall 2013,"SEAY, ALONZO F",INF,385T,INTERACTION DESIGN,0,12,8,0,0,0,0,0,0,0,0,0,0
Fall 2013,"SEAY, PENELOPE C",S W,387R,17-MKNG SYS WORK PEOPLE DIS-WB,0,8,1,0,1,0,0,0,0,0,0,0,0
Fall 2013,"SEELY, SUE E",HDF,378K,6-INTRO EARLY CHILDHD INTERVEN,0,11,5,4,7,6,1,0,0,0,0,0,0
Fall 2013,"SEEMAN, SONIA T",MUS,303M,INTRO TO TRAD MUS IN WORLD CUL,0,17,10,9,3,4,1,0,2,0,0,0,2
Fall 2013,"SEEPERSAD, CAROLYN C",M E,366J,MECH ENGR DESIGN METHODOLOGY,0,99,10,2,33,1,0,0,0,0,0,0,0
Fall 2013,"SEIDMAN, JERI K",ACC,355,INTRODUCTION TO TAXATION,0,10,15,13,40,2,1,0,0,0,0,0,0
Fall 2013,"SEIDMAN, JERI K",ACC,380K,11-INTRODUCTION TO TAXATION,0,2,3,1,3,2,0,0,0,0,0,0,0
Fall 2013,"SENA, DAVID M",ANS,302C,INTRODUCTION TO CHINA,0,7,2,8,7,8,5,5,1,0,2,0,0
Fall 2013,"SENA, DAVID M",HIS,302C,INTRODUCTION TO CHINA,0,2,3,7,7,8,4,4,2,0,2,0,0
Fall 2013,"SENA, YUNCHIAHN C",ARH,301,INTRODUCTION TO VISUAL ARTS,0,6,9,7,5,3,0,2,0,0,2,0,1
Fall 2013,"SENA, YUNCHIAHN C",ARH,372,ART IN COLONIAL TAIWAN,0,1,2,4,0,4,0,0,0,0,2,0,2
Fall 2013,"SEO, JUNG MIN",ARA,601C,INTENSIVE ARABIC I,0,6,4,2,3,3,0,0,0,0,0,0,0
Fall 2013,"SEPEHRNOORI, KAMY",PGE,381K,ENGINEERING ANALYSIS,0,15,5,11,21,0,0,0,0,0,0,0,0
Fall 2013,"SERIFF, SUZANNE K",UGS,302,DIFF DIALOGUES: IMMIGRATION,0,8,7,0,1,2,0,0,0,0,0,0,0
Fall 2013,"SERIGOS, JACQUELINE R",SPN,601D,INTRODUCTORY SPANISH,0,9,5,6,1,0,1,1,0,1,0,0,0
Fall 2013,"SESSLER, JONATHAN L",CH,328M,ORGANIC CHEMISTRY I-CH/BCH MAJ,0,8,7,2,19,1,0,14,2,0,8,0,3
Fall 2013,"SHABBIR, SHAGUFTA H",CH,320M,ORGANIC CHEMISTRY I,0,51,41,50,96,66,67,70,35,24,29,8,20
Fall 2013,"SHABBIR, SHAGUFTA H",CH,328M,ORGANIC CHEMISTRY I-ENGR MAJS,0,18,15,7,7,6,1,5,1,3,2,0,1
Fall 2013,"SHAH, GAUTAMI H",HIN,118,PRACTICE IN SPOKEN HINDI,0,4,6,1,3,0,1,0,0,0,0,0,0
Fall 2013,"SHAH, GAUTAMI H",HIN,506,FIRST-YEAR HINDI I,0,11,7,1,4,1,0,1,0,0,1,0,0
Fall 2013,"SHAKKOTTAI, SANJAY",E E,351K,PROBABILITY & RANDOM PROCESSES,0,7,6,1,2,7,5,3,3,0,3,0,1
Fall 2013,"SHANK, GERALD C",MNS,320,MARINE ECOLOGY,0,6,7,10,11,6,2,1,2,0,0,0,0
Fall 2013,"SHANK, GERALD C",MNS,120L,LAB STUDIES IN MARINE ECOLOGY,0,4,13,9,6,3,1,2,0,0,0,0,0
Fall 2013,"SHANK, GERALD C",UGS,303,RESEARCH METHODS-FRI,0,8,11,12,9,2,1,1,1,0,0,0,0
Fall 2013,"SHANKAR, JISHNU",HIN,312K,SECOND-YEAR HINDI I,0,14,5,3,3,1,0,0,0,0,0,1,0
Fall 2013,"SHAPIRA, HAREL",SOC,302,INTRO TO THE STUDY OF SOCIETY,0,26,69,45,32,10,7,1,0,1,0,0,3
Fall 2013,"SHAPIRO, LIZA J",ANT,392L,INTRO TO GRAD PHYSICAL ANTHRO,0,2,5,0,0,0,0,0,0,0,0,0,0
Fall 2013,"SHAPLAND, JENNIFER A",RHE,306,RHETORIC AND WRITING,0,2,5,3,1,2,1,0,0,0,0,0,0
Fall 2013,"SHARLAT, YEVGENIY",MUS,226J,ORCHESTRATION & INSTRUMENTATN,0,10,1,0,2,1,0,0,0,0,0,0,0
Fall 2013,"SHARMA, MUKUL M",PGE,364,NATURAL GAS ENGINEERING,0,4,2,8,3,0,0,0,0,0,0,0,0
Fall 2013,"SHARMA, MUKUL M",PGE,424,PETROPHYSICS,0,46,27,26,23,11,0,10,0,0,2,0,2
Fall 2013,"SHARP, STACY R",LAW,232,LEGAL RESEARCH & LEGAL WRITING,0,5,8,12,10,5,0,0,0,0,0,0,0
Fall 2013,"SHAW, DARON R",GOV,310L,AMERICAN GOVERNMENT,0,72,75,77,116,62,49,32,8,11,5,2,12
Fall 2013,"SHEA, ANDREW B",RTF,366D,DIRECTING WORKSHOP,0,10,7,3,0,0,0,0,0,0,0,0,0
Fall 2013,"SHEA, ANDREW B",RTF,368C,ADVANCED DIRECTING,0,5,5,0,0,0,0,0,0,0,0,0,0
Fall 2013,"SHEAR, RUTH I",UGS,303,RESEARCH METHODS-FRI,0,45,2,4,0,1,0,1,0,0,0,0,0
Fall 2013,"SHEARER, ALLAN W",LAR,694T,LANDSCAPE ARCHITECTURAL DESIGN,0,3,3,4,1,0,0,0,0,0,0,0,0
Fall 2013,"SHENG, LI",CSD,293D,6-LANG INTRV SCHOOL-AGE CHILD,0,27,0,0,9,0,0,0,0,0,0,0,0
Fall 2013,"SHEPHERD, MARVIN D",PHR,326C,COMMUNITY PHARMACY MGMT,0,13,1,1,0,0,0,0,0,0,0,0,0
Fall 2013,"SHIH, CHIH-KANG",PHY,303K,ENGINEERING PHYSICS I,0,8,4,3,5,2,6,5,2,1,1,4,2
Fall 2013,"SHIRAZI, FAEGHEH S",ISL,372,MUSLIM WOMEN IN POLITICS,0,3,5,0,1,4,0,0,0,0,0,0,0
Fall 2013,"SHIRAZI, FAEGHEH S",ISL,373,GRAFFITI/POSTER ART: ISLM WRLD,0,2,3,0,3,0,1,0,0,0,1,0,0
Fall 2013,"SHIRAZI, FAEGHEH S",MES,342,GRAFFITI/POSTER ART: ISLM WRLD,0,8,3,0,0,1,0,0,0,0,0,1,1
Fall 2013,"SHIRLEY, FRANK T",M,302,INTRODUCTION TO MATHEMATICS,0,8,6,6,22,13,18,20,3,3,13,1,2
