sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f,semesters
Aggregate,"GHOLZ, CHARLES E",P A,393L,GLOBALIZATN: POLITICAL ECONOMY,0,0,3,2,1,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"FALOLA, OLORUNTOYIN O",HIS,350R,GLOBL/INTERNATLSM/TRANSNATLSM,0,11,1,0,0,0,0,0,0,0,0,0,1,Spring 2014
Aggregate,"KINNEY, KERRY A",E S,322G,GLUE UNDERGRAD RESEARCH,0,22,5,0,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"GANTZ, LAUREN J",E,376M,GNDR/SEXLTY IN MULTIETHNIC LIT,0,5,2,4,5,3,1,0,0,0,0,0,0,Fall 2014
Aggregate,"SELBY, MARTHA A",ANT,324L,GODDESSES WORLD RELIG/CUL,0,21,1,4,0,0,1,0,0,0,0,0,1,Spring 2016
Aggregate,"TILLEY, ELIZABETH S",E,350R,GOTHIC LITERATURE IN 19TH CEN,0,7,6,7,6,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"AMICK, JOSEPH D",GOV,362L,GOVERNMENT RESEARCH INTERNSHIP,0,8,2,2,0,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"ENDRES, KYLE L",GOV,362L,GOVERNMENT RESEARCH INTERNSHIP,0,11,1,1,0,0,0,0,0,0,1,0,0,Fall 2014
Aggregate,"LIU, AMY H",GOV,365L,GOVERNMENTS/POLITICS SE ASIA,0,10,2,1,2,3,2,0,0,0,0,0,2,"Spring 2017,Fall 2016"
Aggregate,"GIVENS, TERRI E",GOV,324L,GOVS & POLIT OF WESTERN EUROPE,0,135,42,18,28,11,9,7,1,0,2,3,6,"Fall 2013,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"MOSSER, MICHAEL W",GOV,324L,GOVS & POLIT OF WESTERN EUROPE,0,17,7,10,27,0,0,2,0,0,0,0,2,Fall 2016
Aggregate,"GILMSON, SOPHIA",MUS,480PA,GRAD PEDAGOGY: PIANO,0,9,4,1,0,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"CICCHIRILLO, VINCENT J",ADV,391K,GRADUATE CAMPAIGNS,0,71,23,3,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016"
Aggregate,"THOMAS, KEVIN D",ADV,391K,GRADUATE CAMPAIGNS,0,14,10,2,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"PAULL, TANYA T",BIO,394,GRANT WRT & PRESENTATN SKILLS,0,6,4,1,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"GERSHOFF, ELIZABETH T",HDF,394,GRANT WRTG FOR SOCIAL SCI,0,10,2,0,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"IBARRA SEVILLA, BENJAMIN",ARC,386M,GRAPHIC DOCUMENTATION,0,15,11,1,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2016"
Aggregate,"QUARTERMAN, CHARLES P",J,303F,GRAPHIC DSGN FOR ONLINE/PRINT,0,16,4,4,5,0,0,0,0,0,0,0,1,"Fall 2013,Spring 2014"
Aggregate,"RAVIKUMAR, PRADEEP",C S,395T,GRAPHICAL MODELS,0,37,8,3,2,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"BROMM, VOLKER",AST,381C,GRAVITATIONAL DYNAMICS,0,10,0,1,0,1,0,0,0,0,0,0,0,Fall 2013
Aggregate,"SHAPIRO, PAUL R",AST,381C,GRAVITATIONAL DYNAMICS,0,1,3,0,1,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"KORNHABER, DONNA M",E,379R,GREAT AMER AUTHS GO HOLLYWOOD,0,3,7,6,2,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"WADE, MARIA D",ANT,326F,GREAT DISCOVS IN ARCHAEOLOGY,0,14,1,0,15,0,0,9,0,0,0,0,1,Spring 2015
Aggregate,"FRIESEN, STEVEN J",R S,386M,GRECO-ROMAN REL W ASIA MINR,0,6,2,1,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"PALAIMA, THOMAS G",UGS,302,"GREEKS, HITTITES, AND US",0,12,5,0,0,0,0,0,0,0,0,0,0,"Fall 2015,Spring 2017"
Aggregate,"YOUNG, ROBERT F",UGS,303,GREEN CITIES,0,13,15,14,8,6,1,3,0,3,0,1,0,"Spring 2015,Spring 2017"
Aggregate,"ROCHELLE, GARY T",CHE,379,GREENHOUSE GAS CONTROL TECHNOL,0,11,5,14,4,2,0,0,0,0,0,0,0,"Spring 2014,Spring 2016"
Aggregate,"HUGHES, REGINA W",UGS,303,GREY IS GOOD,0,66,12,2,3,0,0,0,0,0,1,0,0,"Fall 2013,Fall 2015"
Aggregate,"BORGE, JASON R",ILA,387,GRINGO IDENTITIES,0,5,3,1,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"BORGE, JASON R",SPC,320C,GRINGOMANIA: U.S. IN LAT AM,0,2,1,4,2,2,1,0,0,0,0,0,0,Spring 2015
Aggregate,"JACOB, ELISEO J",POR,375,GRITTY: CONT URBAN LIT BRAZIL,0,13,4,2,0,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"BALLARD, DAWNA",CMS,390S,"GROUPS, TEAMS & COMMUNITIES",0,8,1,1,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015"
Aggregate,"HANCOCK, IAN F",LIN,322,GYPSY LANGUAGE AND CULTURE,0,6,2,2,2,2,7,2,1,0,0,1,1,"Fall 2015,Spring 2016"
Aggregate,"MITCHELL, JONATHAN F",LAW,279M,HABEAS CORPUS,1,2,4,3,4,0,0,1,0,0,0,0,0,"Spring 2014,Fall 2014"
Aggregate,"RUMRICH, JOHN P",UGS,302,HAMMETT'S DETECTIVE FICTION,0,5,5,1,1,3,0,0,0,0,0,0,1,"Fall 2015,Fall 2016"
Aggregate,"BAUMANN, MARK C",NSC,306J,HANDS-ON SCIENCE I,0,43,35,19,22,6,4,2,0,0,1,0,3,"Spring 2014,Fall 2014,Spring 2015"
Aggregate,UNKNOWN,NSC,306J,HANDS-ON SCIENCE I,0,15,13,6,3,3,2,0,1,0,0,0,0,Fall 2015
Aggregate,"BAUMANN, MARK C",NSC,306L,HANDS-ON SCIENCE III,0,29,16,7,11,4,1,0,1,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"LUDWIG, RANDI R",NSC,306M,HANDS-ON SCIENCE IV,0,24,12,4,18,8,2,4,2,1,1,0,1,"Fall 2013,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"ANDERSON, MARTA L",N,224,HEALTH ASSESSMENT SKILLS,0,13,0,0,8,0,0,0,0,0,0,0,0,"Spring 2016,Fall 2016"
Aggregate,"HERNANDEZ, JANICE F",N,224,HEALTH ASSESSMENT SKILLS,0,26,0,0,9,0,0,0,0,0,0,0,0,"Fall 2015,Spring 2016"
Aggregate,"HOFFMAN, GERRI S",N,224,HEALTH ASSESSMENT SKILLS,0,10,0,0,2,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"MERAVIGLIA, MARTHA G",N,224,HEALTH ASSESSMENT SKILLS,0,7,0,0,5,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"ROCHE, MARY E",N,224,HEALTH ASSESSMENT SKILLS,0,9,0,0,3,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"STERLING, BOBBIE S",N,224,HEALTH ASSESSMENT SKILLS,0,8,0,0,3,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"WARNER, DAVID C",P A,393L,HEALTH CARE FINANCE,0,11,6,4,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"MACKERT, MICHAEL S",ADV,F391K,HEALTH COMMUNICATION-WB,0,30,8,0,0,0,1,0,0,0,0,0,1,Summer 2016
Aggregate,"BROWN, CAROLYN M",UGS,302,HEALTH IN MULTICUL POPULATIONS,0,37,10,4,1,0,1,0,0,0,0,0,1,"Fall 2013,Fall 2014,Fall 2015"
Aggregate,"SAGE, WILLIAM M",LAW,464E,HEALTH LAW,1,2,6,6,5,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"ANGEL, RONALD J",SOC,358D,HEALTH POLICY & HEALTH SYSTEMS,0,33,22,16,40,0,2,23,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"KHURSHID, ANJUM",P A,388K,HEALTH POLICY ANALYSIS,0,5,3,1,0,0,0,0,0,0,1,0,0,Spring 2016
Aggregate,"STEPHENS, KERI K",CMS,392P,HEALTH SAFETY & TECH IN ORGS,0,6,2,0,0,0,0,0,0,0,0,0,0,"Spring 2015,Fall 2016"
Aggregate,"LOESCHER, KRISTIE J",MAN,385,HEALTHCARE BUSINESS ECOSYSTEM,0,13,24,5,3,2,0,0,0,0,0,0,1,"Spring 2015,Spring 2016,Spring 2017"
Aggregate,"WHITE, MATHEW J",LEB,370,HEALTHCARE LAW AND POLICY,0,9,10,4,2,1,0,0,0,0,0,0,0,Spring 2016
Aggregate,"ANDERSON, EDWARD G JR",O M,337,HEALTHCARE OPERATIONS,0,6,7,1,13,5,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Spring 2016"
Aggregate,"LOPEZ, DEBRA A",UGS,302,HEALTHCARE TOPICS,0,30,0,0,5,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"JIN, SU-HYUN",CSD,394D,HEARING CONSERVATION,0,7,4,0,0,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"HSIEH, MICHELLE",CSD,313L,HEARING SCIENCE,0,18,0,12,7,0,10,6,0,3,1,0,0,Spring 2016
Aggregate,"LIU, CHANG",CSD,F313L,HEARING SCIENCE-WB,0,19,5,5,1,0,0,0,0,1,0,0,0,Summer 2016
Aggregate,"BAHADUR, VAIBHAV",M E,339,HEAT TRANSFER,0,36,43,35,20,14,19,7,9,1,1,0,0,"Fall 2013,Spring 2015,Fall 2016"
Aggregate,"HELTZEL, ALEXANDER J",M E,339,HEAT TRANSFER,0,25,26,32,32,22,11,6,3,0,2,0,3,"Fall 2015,Fall 2016"
Aggregate,"KIEHNE, THOMAS M",M E,339,HEAT TRANSFER,0,15,12,17,20,5,3,4,1,0,3,0,1,Fall 2015
Aggregate,"MASADA, GLENN Y",M E,339,HEAT TRANSFER,0,23,21,19,19,18,24,17,11,1,1,0,0,"Spring 2014,Fall 2014"
Aggregate,"MURTHY, JAYATHI",M E,339,HEAT TRANSFER,0,10,6,7,9,10,11,11,7,1,3,0,2,Fall 2013
Aggregate,"SHI, LI",M E,339,HEAT TRANSFER,0,19,11,7,33,9,6,25,4,1,1,0,1,Spring 2014
Aggregate,"HACKETT, JO A",MEL,383,HEBREW BIBLE DOCTORAL SMNR IV,0,6,2,0,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"MAIMON, ANAT",HEB,320L,HEBREW THROUGH THE MEDIA,0,7,4,4,1,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"RAZ, ADI",HEB,320K,HEBREW VIA POPULAR CULTURE,0,6,3,3,2,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"MANDEL, HANNES",GER,363K,HEIMAT: NO PLACE LIKE HOME,0,6,6,3,2,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"KERWIN, SEAN M",UGS,302,HERBS TO DRUGS,0,8,3,2,0,1,1,0,1,1,0,0,0,Fall 2014
Aggregate,"SAXENA, INDER M",BIO,309F,"HEREDITY, EVOLUTION, & SOCIETY",0,7,7,4,3,3,1,0,2,0,0,3,1,Spring 2015
Aggregate,"KOIKE, DALE A",ILA,386,HERITAGE LANG SPEAKRS/LRNRS,0,6,1,1,0,0,0,0,0,0,0,0,0,"Spring 2016,Spring 2017"
Aggregate,"PERLMAN, PAULA J",GK,390,HERODOTEAN HISTORIOGRAPHY,0,6,1,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2017"
Aggregate,"CANNATELLA, DAVID",BIO,369L,HERPETOLOGY,0,21,12,8,10,2,0,1,1,0,0,0,0,"Fall 2014,Fall 2016"
Aggregate,"MACPHERSON, LIANE E",N,394N,HIGH-RISK MATERNITY NURSING,0,6,0,0,5,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"MURPHEY, CHRISTINA L",N,394N,HIGH-RISK MATERNITY NURSING,0,7,0,0,2,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"CLEMENS, NOEL T",ASE,162M,HIGH-SPEED AERODYNAMICS LAB,0,17,7,5,23,13,11,10,2,3,1,1,3,"Fall 2015,Spring 2016,Fall 2016"
Aggregate,"COMBS, CHRISTOPHER S",ASE,119L,HIGH-SPEED AERODYNAMICS LAB,0,31,3,5,21,4,6,16,4,0,1,0,7,"Spring 2014,Fall 2014,Spring 2015"
Aggregate,"LASSITER, JOHN C",GEO,376T,HIGH-TEMPERATURE GEOCHEMISTRY,0,4,0,0,3,0,0,3,0,0,0,0,0,Fall 2015
Aggregate,"CARSON, LOFTUS C II",LAW,355L,HIGHER EDUCATION AND THE LAW,0,1,3,0,2,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"CANTU, NORMA V",EDA,391T,HIGHER EDUCATION LAW-MED,0,15,6,2,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"SOMERS, PATRICIA A",EDA,391T,HIGHER EDUCATION LAW-MED,0,12,5,0,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"VINCENT, GREGORY J",EDA,391T,HIGHER EDUCATION LAW-PHD,0,4,0,2,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"KELLER, HARRISON",P A,680PA,HIGHER EDUCATION PRODUCTIVITY,0,9,9,0,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"LIVERMON, XAVIER",AFR,317F,HIP HOP POLITICS,0,9,17,5,10,2,2,2,0,0,0,0,0,Fall 2014
Aggregate,"PRITCHARD, ERIC D",AFR,372E,HIP HOP RHETORICS,0,3,8,8,8,10,1,1,0,0,0,0,0,"Fall 2013,Spring 2014"
Aggregate,"FREEMAN, ROBERT",MUS,387L,HIST & FUTURE OF SYMPHONY ORCH,0,5,11,1,1,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014,Fall 2014,Spring 2015"
Aggregate,"HESS, PETER",GER,340C,HIST BACKGROUNDS OF GERMAN CIV,0,19,4,3,3,2,3,1,1,0,0,0,1,"Fall 2015,Fall 2016"
Aggregate,"VAUGHN, JAMES M",HIS,358M,HIST BRITAIN 1783 THRU WWI,0,37,28,15,12,4,2,3,2,1,0,0,2,"Fall 2015,Spring 2017"
Aggregate,"WHITE, STEPHEN A",PHL,329K,HIST OF ANCIENT PHILOSOPHY,0,20,12,8,11,7,10,5,3,2,3,1,5,"Fall 2013,Fall 2014,Spring 2016"
Aggregate,"VAUGHN, JAMES M",HIS,334J,HIST OF BRITAIN RESTORATN-1783,0,37,19,25,28,10,8,5,1,0,0,1,2,"Fall 2013,Spring 2015,Fall 2016"
Aggregate,"NEWHEISER, DAVID A",CTI,335,HIST OF CHRISTIAN PHILOSOPHY,0,1,2,4,1,3,0,0,0,0,0,0,0,Spring 2014
Aggregate,"JAY, CYNTHIA K",TXA,325L,HIST OF DRESS/CULTRL CHANGE I,0,17,18,12,19,9,3,12,2,0,3,0,2,"Fall 2013,Fall 2014"
Aggregate,"POPE, BARBARA M",TXA,325L,HIST OF DRESS/CULTRL CHANGE I,0,11,4,7,8,5,2,7,3,0,1,0,2,Fall 2015
Aggregate,"CHOVAN, GAIL",TXA,325M,HIST OF DRESS/CULTRL CHANGE II,0,19,14,9,3,3,0,1,0,0,0,0,0,Fall 2016
Aggregate,"CIARLA, JESSICA",TXA,325M,HIST OF DRESS/CULTRL CHANGE II,0,9,10,11,10,9,2,2,1,0,0,0,0,Spring 2016
Aggregate,"JAY, CYNTHIA K",TXA,325M,HIST OF DRESS/CULTRL CHANGE II,0,6,13,4,7,6,4,3,0,0,1,0,0,Spring 2014
Aggregate,"MULLER, ERIN B",TXA,325M,HIST OF DRESS/CULTRL CHANGE II,0,21,19,5,12,6,5,1,0,0,0,0,0,Spring 2015
Aggregate,"RABY, MEGAN M",HIS,322G,HIST OF MODERN LIFE SCIENCES,0,26,11,10,18,13,7,4,4,0,2,1,2,"Fall 2014,Spring 2017"
Aggregate,"LUNDY, STEVEN J",HIS,321M,HIST OF ROME: THE REPUBLIC,0,7,4,6,4,1,3,4,0,0,0,0,2,Fall 2013
Aggregate,"LUSHKOV, AYELET H",HIS,321M,HIST OF ROME: THE REPUBLIC,0,19,5,6,3,2,6,2,1,0,2,0,1,Fall 2014
Aggregate,"HUNT, BRUCE J",HIS,380K,HIST OF SCIENCE-THEMES & PROBS,0,4,2,0,0,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"STALKER, NANCY K",ANS,383,HIST OF SEX/GENDER IN JAPAN,0,3,3,1,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"FRAZIER, ALISON K",HIS,397L,HIST OF THE BOOK 1300-1600,0,6,2,0,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"JOHNSON, THOMAS J",J,353F,HIST PERSPECTVS IN JOURNALISM,0,8,1,2,7,2,0,3,0,0,1,0,0,"Fall 2013,Fall 2014"
Aggregate,"HUNT, THOMAS M",KIN,347,HIST/ETH ISS IN PHYS CUL/SPORT,0,90,71,35,46,13,4,6,4,0,1,0,0,"Fall 2013,Fall 2016"
Aggregate,"TODD, JANICE S",KIN,347,HIST/ETH ISS IN PHYS CUL/SPORT,0,116,172,164,124,78,31,23,15,4,3,2,3,"Spring 2014,Fall 2014,Spring 2015,Spring 2016,Spring 2017"
Aggregate,"BENES, MIROSLAVA",ARC,342F,HIST/THEORS LANDSCP ARCH II,0,7,8,1,3,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"HOLLERAN, MICHAEL",CRP,389C,HISTORIC PRESERV: PLAN & PRAC,0,5,3,0,0,0,0,0,0,0,0,0,0,"Fall 2014,Spring 2016"
Aggregate,"HOLLERAN, MICHAEL",ARC,692K,HISTORIC PRESERVATION STUDIO,0,4,1,3,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"POPE, BARBARA M",T D,354T,HISTORICAL DRESS AND DECOR,0,3,5,3,1,0,1,1,1,0,0,2,0,"Fall 2014,Fall 2016"
Aggregate,"FULLER, KATHRYN",RTF,385L,HISTORIOGRAPHY: THEORY/METHODS,0,8,2,0,0,1,0,0,0,0,0,0,0,Spring 2014
Aggregate,"ATKINSON, LUCINDA J",ADV,F315,HISTORY & DEVEL OF ADV-WB,0,7,7,3,3,3,1,2,2,0,0,0,0,Summer 2016
Aggregate,"DUNN, MARY E",ADV,315,HISTORY & DEVEL OF ADVERTISING,0,94,44,17,8,6,1,0,2,1,0,0,2,Fall 2016
Aggregate,"FLOWERS, JASON J",ADV,315,HISTORY & DEVEL OF ADVERTISING,0,32,13,11,6,0,2,0,1,0,0,0,0,Fall 2013
Aggregate,"CHARUMBIRA, RURAMISAI",HIS,382L,HISTORY AND MEMORY,0,6,2,0,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"CASEY, JULIE C",LAH,350,HISTORY AT PLAY II,0,31,5,3,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017"
Aggregate,"SARKAR, SAHOTRA",BIO,301C,HISTORY OF BIOLOGY,0,13,13,2,6,4,4,3,5,1,4,0,5,"Fall 2014,Fall 2015"
Aggregate,"FRICK, CAROLINE J",RTF,345,HISTORY OF BRITISH FILM,0,8,0,0,21,0,0,3,0,0,1,0,0,"Fall 2013,Spring 2014,Spring 2016"
Aggregate,"LANDAU, BRENT",R S,373,HISTORY OF CHRISTMAS,0,43,1,1,0,0,1,0,0,0,0,0,1,"Fall 2013,Fall 2016"
Aggregate,"GORMAN, CARMA R",DES,336,HISTORY OF DESIGN,0,11,2,1,1,2,0,0,0,0,0,0,1,Spring 2016
Aggregate,"DEIGH, JOHN",PHL,322K,HISTORY OF ETHICS,0,3,1,2,4,3,2,3,1,0,0,0,1,Spring 2015
Aggregate,"BERG, CHARLES E",RTF,385K,HISTORY OF FILM,0,51,1,2,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2016"
Aggregate,"EAKER, MARK",FIN,377,HISTORY OF FINCL INSTITUTIONS,0,3,2,7,2,0,0,2,0,0,0,0,0,Spring 2017
Aggregate,"GULIZIO, JOANN",HIS,354D,HISTORY OF GREECE TO 146 BC,0,7,3,0,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"REDDICK, RICHARD J",EDA,391S,HISTORY OF HIGHER EDUCATION,0,30,12,2,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Spring 2016"
Aggregate,"LEVINE, PHILIPPA J",WGS,301,HISTORY OF HUMAN SEXUALITY,0,18,18,17,20,21,9,4,5,0,0,0,1,"Spring 2016,Fall 2016"
Aggregate,"MARTINEZ, ANNE M",MAS,316,HISTORY OF MEXICAN AMERS IN US,0,5,7,17,15,14,11,7,11,3,1,2,12,Spring 2014
Aggregate,"MARTINEZ, VALERIE A",MAS,316,HISTORY OF MEXICAN AMERS IN US,0,6,11,5,14,13,4,5,4,1,1,0,6,Fall 2016
Aggregate,"HERD, VAN A",HIS,S322M,HISTORY OF MODERN SCIENCE,0,33,2,2,0,0,0,0,1,1,0,0,0,Summer 2016
Aggregate,"MARTINEZ, ALBERTO A",HIS,322M,HISTORY OF MODERN SCIENCE,0,18,13,8,15,5,13,2,2,1,0,0,0,Spring 2014
Aggregate,"DELL'ANTONIO, ANDREW F",MUS,313M,HISTORY OF MUSIC I,0,148,10,6,6,4,3,7,5,0,2,1,8,"Fall 2014,Fall 2015,Fall 2016"
Aggregate,"NARDINI, LUISA",MUS,313M,HISTORY OF MUSIC I,0,43,7,6,10,3,3,6,4,4,1,0,6,Fall 2013
Aggregate,"ANTOKOLETZ, ELLIOTT M",MUS,313N,HISTORY OF MUSIC II,0,80,11,16,56,35,15,21,15,5,10,3,9,"Spring 2014,Spring 2015,Spring 2016,Spring 2017"
Aggregate,"WEINBERG, STEVEN",PHY,341,HISTORY OF PHYSICS,0,2,10,9,5,2,0,0,0,0,0,0,0,"Fall 2015,Spring 2016"
Aggregate,"FREIBERGER, OLIVER",R S,302,HISTORY OF RELIGIONS OF ASIA,0,136,29,20,8,4,3,1,0,0,0,0,1,"Spring 2014,Fall 2015,Fall 2016"
Aggregate,"LUNDY, STEVEN J",HIS,321,HISTORY OF ROME: THE EMPIRE,0,3,6,8,11,10,6,3,1,1,0,0,3,Spring 2014
Aggregate,"TAYLOR, RABUN M",HIS,321,HISTORY OF ROME: THE EMPIRE,0,11,8,10,2,2,0,1,2,2,2,0,0,Spring 2017
Aggregate,"WYNN, CHARTERS S",HIS,343M,HISTORY OF RUSSIA SINCE 1917,0,64,47,58,51,18,11,10,5,1,0,2,2,"Spring 2014,Spring 2015,Spring 2016,Spring 2017"
Aggregate,"MARK, HANS M",ASE,363L,HISTORY OF SPACE FLIGHT,0,3,0,0,7,0,0,3,0,0,0,0,0,Spring 2014
Aggregate,"HOWELL, CHARLOTTE",RTF,316,HISTORY OF TELEVISION & RADIO,0,19,23,16,12,9,5,3,2,0,1,0,1,"Fall 2013,Spring 2014"
Aggregate,"PERREN, ALISA H",RTF,316,HISTORY OF TELEVISION & RADIO,0,24,20,18,22,10,9,10,3,0,4,1,3,"Fall 2014,Spring 2015"
Aggregate,"LEVACK, BRIAN P",HIS,343P,HISTORY OF WITCHCRAFT,0,32,0,23,20,0,12,6,0,3,3,0,2,"Spring 2014,Spring 2015"
Aggregate,"BROWN, CAROLYN M",PGS,384N,HLTH BEHAV THRY & MEDIC USE PR,0,3,1,0,1,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"CROSNOE, ROBERT",BDP,101,HLTH INEQUAL CHILDHOOD/ADOLESC,0,17,5,2,1,0,2,0,0,0,1,0,0,Fall 2013
Aggregate,"PASCH, KERYN E",BDP,101,HLTH INEQUALITY IN CHLDHD/ADOL,0,26,1,1,2,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"ACTON, GAYLE J",N,392P,HLTH POLICY/PROG PLANNING/EVAL,0,14,0,0,2,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"HARRISON, TRACIE C",N,392P,HLTH POLICY/PROG PLANNING/EVAL,0,20,0,0,2,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"MASLOWSKY, JULIE",HED,395,HLTH PROMO STRGY POP TO INDIV,0,3,4,1,1,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"BEVERLY, HARLAN T",MAN,385,HLTHCR TECH CMMRCLZTN PRACT,0,17,4,3,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"BROUSSARD, RAMONA L",INF,315E,"HOAX, CONSPIRAC, & PSEUDOSCI",0,10,6,0,0,2,0,0,0,2,0,0,1,"Fall 2013,Spring 2014"
Aggregate,"BROUSSARD, RAMONA L",INF,315E,HOAXES & PSEUDOSCI IN DIGT AGE,0,4,2,3,1,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014"
Aggregate,"WILEY, BRANDON",INF,315E,HOAXES & PSEUDOSCI IN DIGT AGE,0,6,3,1,1,1,0,0,0,0,0,0,1,Fall 2013
Aggregate,"BENNETT, CHAD J",E,344L,HOLLYWOOD BABYLON,0,5,8,3,2,1,1,1,1,0,0,0,0,"Spring 2016,Spring 2017"
Aggregate,"BENNETT, CHAD J",E,344L,HOLLYWOOD BABYLON-HONORS,0,3,3,4,1,0,0,0,0,0,0,0,0,"Spring 2016,Spring 2017"
Aggregate,"BRUSTER, DOUGLAS S",E,F379R,HOLLYWOOD FILMS IN ARCHIVE,0,17,14,4,5,1,0,0,0,0,0,0,0,Summer 2016
Aggregate,"KENDRICK, DAVID A",S S,301,HON SOC SCI: MACROECONOMICS,0,25,17,10,9,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"POTTER, JOSEPH E",S S,301,HON SOC SCI: SOCL-RPRDCTV HLTH,0,16,7,2,1,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"BECKER, MICHAEL F",E E,464H,HONORS SENIOR DESIGN PROJECT,0,25,11,2,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015"
Aggregate,"MUELLER, PETER",SSC,325H,HONORS STATISTICS,0,7,0,2,2,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"SCOTT, JAMES G",SDS,325H,HONORS STATISTICS,0,22,7,5,6,1,0,0,0,0,0,0,1,"Spring 2015,Spring 2016"
Aggregate,"HUTCHISON, COLEMAN",E,368H,HONORS TUTORIAL COURSE I,0,22,1,0,2,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"NEMY, PHILIP P",RTF,347C,HOW HOLLYWOOD WORKS-L A,0,20,35,17,1,2,4,1,0,0,0,0,1,"Fall 2013,Spring 2014,Fall 2014,Spring 2015,Spring 2016,Fall 2015,Spring 2017,Fall 2016"
Aggregate,"CROWHURST, MEGAN J",UGS,302,HOW HUMANS GOT LANGUAGE,0,9,11,6,4,4,0,0,0,0,1,0,0,"Spring 2014,Fall 2016"
Aggregate,"FREEMAN, GARY P",UGS,303,HOW IMMIGRATN IS CHANGING AMER,0,22,8,7,6,4,1,2,0,0,0,0,0,Fall 2015
Aggregate,"RYBICKI, ELIZABETH",P A,381W,HOW THE US CONGRESS WORKS-D C,0,2,1,2,0,0,0,0,0,0,0,0,0,Fall 2016
